texto,texto_preprocessado,label
"Olá equipe
Comunico consultar posição do caso #4501.
Observamos bug persistente no SharePoint.
Nosso departamento de segurança não consegue continuar.
Podem fornecer um retorno?
Atentamente,",equipe comunico consultar posicao de o caso observar bug persistente em o sharepoint departamento seguranca nao conseguir continuar fornecer retorno atentamente,Produtivo
"Olá
Reporto uma situação frequente em banco de dados Oracle.
Foi identificado há pouco às 17:00.
plataforma SAP não está funcionar como esperado.
Todo time de projetos não pode continuar.
Capturas seguem anexos ao chamado #6454.
Seria possível me dar uma atualização?
No aguardo de manifestação,",ola reporto situacao frequente banco dado oracle identificar plataforma sap nao funcionar esperar time projeto nao continuar captura seguir a o chamado possivel atualizacao em o aguardo Manifestacao,Produtivo
"Queridos colegas
Busquei atendimento há 1 dias sem resposta.
O ticket #1202 sobre orçamento anual continua em aberto.
Temos risco de perda financeiro.
Solicito intervenção da gestão desta demanda.
Fico no aguardo,",querir colega busquei atendimento dia resposta ticket orcamento anual continuar abrir risco perda financeiro solicito intervencao de o gestao de este demanda fico em o aguardo,Produtivo
"Prezadíssimos
Compartilho verificar alguns pontos sobre GitLab.
Devemos garantir que estamos alinhados antes de avançar.
As questões críticos são:
- Quando o prazo?
- Qual time ficará responsável?
Poderiam me dar um status?
Obrigado,",prezadissir compartilho verificar algum gitlab dever garantir alinhar avancar questoe critico sao prazo time ficar responsavel status obrigar,Produtivo
"Time
Reporto uma ocorrência complexo em microserviço.
Ocorreu ontem às 17:30.
O ambiente de produção está com lentidão importante.
Nosso time de setor de vendas está impossibilitado de continuar.
Logs estão em anexo ao chamado #1959.
Seria possível enviar uma posição?
Aguardo vosso contato,",time reporto ocorrencia complexo microservico ocorrer ambiente producao lentidao importante time setor venda impossibilitado continuar Logs estao a o chamado possivel enviar posicao aguardo contato,Produtivo
"Olá
Encaminho esta mensagem requisitar a disponibilização do material sobre comparativo mensal.
É necessário destes dados para avançar no projeto.
Poderiam enviar em breve?
Aguardando feedback,",ola encaminho requisitar disponibilizacao de o material comparativo mensal necessario de este dado avancar em o projeto enviar aguardar feedback,Produtivo
"Bom dia a todos
Manifesto a necessidade de solicitar detalhes sobre SharePoint.
Estamos buscando saber o andamento.
Esta informação é essencial para definir os próximos passos.
É viável antecipar?
Cordialmente,",dia manifesto necessidade solicitar detalhe sharepoint buscar andamento informacao essencial definir proximo passo viavel antecipar cordialmente,Produtivo
"Equipe
Notifico uma ocorrência isolado em fluxo de aprovação.
Aconteceu há pouco às 9:45.
A partir de hoje cedo, ambiente de produção continua inacessível.
comprometendo prazos críticos e gerando transtornos graves.
Evidências foram anexados ao chamado #4323.
Gostaria que analisem este caso.
Esperando retorno,",equipe notifico ocorrencia isolar fluxo aprovacao acontecer hoje ambiente producao continuar inacessivel comprometer prazo critico gerar transtorno grave evidencia anexar a o chamado gostar analisem caso esperar retorno,Produtivo
"Boa noite
Apresento rastrear status do chamado #2325.
Nosso métricas de vendas está com mal funcionamento persistente.
Isso está gerando insatisfação na estoque.
Desde já agradeço se puderem atender com a maior brevidade.
Atenciosamente,",apresento rastrear status de o chamado metrica venda funcionamento persistente gerar insatisfacao em o estoque agradeco puder atender brevidade,Produtivo
"Boa noite
Entro em contato para indagar andamento do ticket #8938.
Existe um conflito em servidor SMTP.
Isso está dificultando o trabalho do logística.
Desde já agradeço se puderem resolver até o final do dia.
Obrigado,",entro contato indagar andamento de o ticket existir conflito servidor smtp dificultar trabalho de o logistica agradeco puder resolver ate de o dia obrigar,Produtivo
"Time
Exponho confirmar algumas informações sobre SharePoint.
É necessário validar o entendimento correto antes de avançar.
As questões críticos são:
- Qual o prazo?
- Qual área é responsável?
Agradeço se puderem resolver nesta semana.
Respeitosamente,",time exponho confirmar algum informacoes sharepoint necessario validar entendimento correto avancar questoe critico sao prazo areo responsavel agradeco puder resolver em este semana respeitosamente,Produtivo
"Queridos colegas
Relato uma situação sistemático em SharePoint.
Foi identificado hoje às 10:15.
servidor SMTP parou de responder adequadamente.
Há risco de perda operacional.
Prints foram anexados ao chamado #9412.
Seria possível nos dar um status?
Aguardo breve retorno,",querir colega relato situacao sistematico sharepoint identificar hoje servidor smtp parar responder adequadamente risco perda operacional prints anexar a o chamado possivel status aguardo retorno,Produtivo
"Bom dia a todos
Procurei contato há 3 dias sem retorno.
O ticket #4193 sobre análise de viabilidade continua sem resolução.
gerando insatisfação e gerando problemas graves.
Requeiro escalação deste caso.
Aguardo breve retorno,",dia procurar contato dia retorno ticket analise viabilidade continuar resolucao gerar insatisfacao gerar problema grave requeiro escalacao de este caso aguardo retorno,Produtivo
"Equipe
Compartilho pedir liberação ao servidor SMTP.
Minha equipe depende desta liberação para desempenhar as tarefas.
Finalizei o ticket #5149.
Poderiam intervir? até amanhã?
Agradeço,",equipe compartilho pedir liberacao a o servidor smtp equipe depender de este liberacao desempenhar tarefa finalizei ticket intervir ate amanha agradeco,Produtivo
"Time
PRIORIDADE ALTA - DRE deixou de processar como esperado.
impactando negativamente e criando transtornos graves.
Necessitamos ação rapidamente.
O prazo está em amanhã.
Podem enviar uma atualização?
Aguardando feedback,",time prioridade alto dre deixar processar esperar impactar negativamente criar transtorno grave necessitar acao rapidamente prazo amanho enviar atualizacao aguardar feedback,Produtivo
"Caros colegas
Exponho pedir acesso ao análise de custos.
A área necessita desta liberação para realizar o trabalho.
Completei a solicitação #7982.
É viável antecipar? até o final do dia?
Grata,",colega exponho pedir acesso a o analise custo areo necessita de este liberacao realizar trabalho completei solicitacao viavel antecipar ate de o dia grata,Produtivo
"Fala galera
Busquei atendimento múltiplas vezes sem sucesso.
O chamado #8363 sobre workflow de RH continua em aberto.
O departamento de alta gestão não pode continuar.
Solicito priorização desta demanda.
No aguardo de manifestação,",falar galera busquei atendimento multiplo sucesso chamado workflow continuar abrir departamento alta Gestao nao continuar solicito priorizacao de este demanda em o aguardo Manifestacao,Produtivo
"Caríssimos
Gostaria de pedir o compartilhamento das informações sobre relatório gerencial.
Necessitamos destes dados para prosseguir no projeto.
Podem compartilhar rapidamente?
Esperando retorno,",carissir gostar pedir compartilhamento de o informacoe relatorio gerencial necessitar de este dado prosseguir em o projeto compartilhar rapidamente esperar retorno,Produtivo
"Oi pessoal
Escrevo para solicitar o envio do material sobre fechamento mensal.
É necessário destes dados para avançar no trabalho.
Poderiam compartilhar em breve?
Aguardo retorno,",pessoal escrevo solicitar envio de o material fechamento mensal necessario de este dado avancar em o trabalho compartilhar aguardo retorno,Produtivo
"Prezadíssimos
Informo uma situação constante em SharePoint.
Aconteceu hoje às 10:15.
Está ocorrendo um pane em KPIs operacionais.
O setor de alta gestão está impossibilitado de operar.
Capturas foram anexados ao chamado #1217.
Aguardo prioritariamente uma solução.
Aguardo posicionamento,",prezadissir informo situacao constante sharepoint acontecer hoje ocorrendo pane kpis operacional setor alta gestao impossibilitado operar captura anexar a o chamado aguardo prioritariamente solucao aguardo posicionamento,Produtivo
"Boa tarde
Entro em contato para checar alguns pontos sobre Confluence.
Precisamos validar a mesma visão antes de continuar.
Os pontos principais são:
- Como o cronograma?
- Qual área ficará responsável?
Podem fornecer uma atualização?
Atentamente,",entro contato checar algum confluence precisar validar visao continuar principal sao cronograma area ficara responsavel fornecer atualizacao atentamente,Produtivo
"Equipe
Segundo alinhado anteriormente,
ainda temos questões a resolver sobre API REST.
Podemos marcar uma reunião para resolver?
Agradeço se puderem ajudar prioritariamente.
Cordialmente,",equipe alinhar anteriormente questoes resolver api rest marcar reuniao resolver agradeco puder ajudar prioritariamente cordialmente,Produtivo
"Oi pessoal
Envio este email para requisitar esclarecimentos sobre fluxo de caixa.
Necessitamos entender o andamento.
Esta informação é crítico para tomar decisões.
Agradeço desde já se puderem resolver em caráter emergencial.
Obrigado,",pessoal envio requisitar esclarecimento fluxo caixa necessitar entender andamento informacao critico tomar decisoe agradeco puder resolver carater emergencial obrigar,Produtivo
"Prezados
Manifesto a necessidade de solicitar liberação ao sistema ERP.
Nosso time depende deste acesso para desempenhar o trabalho.
Completei o formulário #1674.
Conseguem solucionar? até o final do dia?
Desde já agradeço,",prezar manifesto necessidade solicitar liberacao a o erp time depender de este acesso desempenhar trabalho completar formulario conseguir solucionar ate de o dia agradeco,Produtivo
"Prezadíssimos
ATENÇÃO IMEDIATA - Há um pane em indicadores de performance.
Temos possibilidade de impacto comercial.
Necessitamos suporte com presteza.
O deadline está em amanhã.
Esperamos prioritariamente uma solução.
Fico na expectativa,",prezadissir atencao imediato pane indicador performance possibilidade impacto comercial necessitar suporte presteza deadline amanha esperar prioritariamente solucao fico em o expectativa,Produtivo
"Oi pessoal
Registro aqui solicitar a disponibilização da documentação sobre forecast trimestral.
Precisamos desta informação para prosseguir no projeto.
Podem enviar em caráter emergencial?
Aguardo retorno,",pessoal registro solicitar disponibilizacao de o documentacao forecast trimestral precisar de este informacao prosseguir em o projeto enviar carater emergencial aguardo retorno,Produtivo
